SCHL	fod1p	_TYPE_	_FREQ_	p50adj_wagp	p25adj_wagp	p75adj_wagp	mean_grad_degree	mean_grad_degree_all	mean_employed	pct_ts	stabbr	pct_tsg	pct_ts_all	pct_tsg_all	gths_mean	gthsftfy_mean	gmajor
	"Nuclear, industrial radiology, <br> and biological technologies"	11	21	65115.78075	48108.45452	86481.8963	0.415258329	0.406816221		0.000747963	SC	0.022599055	0.000683736	0.021384158	0.973252804	1	Physical sciences
	Psychology	11	1255	44258.18979	32039.87252	64098.34667	0.449650483	0.437043829		0.045362482	SC	0.782854757	0.047930506	0.789833376	0.685582237	0.706031751	Psychology and social work
	Industrial and organizational <br> psychology	11	7	104322.8759	40697.36297	106785.3567	0.438478747	0.456495828		0.000161439	SC	0.002786071	0.000247478	0.004078121	0.514898689	0.966442953	Psychology and social work
	Social psychology	11	11	40049.84065	36741.23309	61046.04445	0.236168456	0.396703944		0.000437365	SC	0.007547946	0.00050115	0.008258317	0.712772219	1	Psychology and social work
	Human services and <br> community organization	11	52	35043.61057	22383.54963	44767.09926	0.333539988	0.314572981		0.002330208	SC	0.04021416	0.002552357	0.042059573	0.554605339	0.569590825	Psychology and social work
	Social work	11	262	39772.09032	30933.84803	55068.53089	0.437913876	0.436920773		0.009653459	SC	0.166597067	0.009452835	0.155770614	0.693294224	0.652923791	Psychology and social work
	Interdisciplinary social <br> sciences	11	26	35769.67492	33143.4086	42150.65694	0.365348399	0.413767761		0.001150657	SC	0.017449885	0.001204059	0.018167253	0.78343949	0.702762084	Social sciences
	General social sciences	11	49	36958.63684	27175.46826	50580.78833	0.332885681	0.311230885		0.002151433	SC	0.032626794	0.002353254	0.035506698	0.57069441	0.568910525	Social sciences
	Economics	11	370	69601.15806	47419.48906	109373.2484	0.362574368	0.357533353		0.011655372	SC	0.176755395	0.011762138	0.177471183	0.806073829	0.866757561	Social sciences
	Anthropology and <br> archeology	11	77	52906.57186	40697.36297	85105.91138	0.453067047	0.461330842		0.002531735	SC	0.038394129	0.002841425	0.042872402	0.710370601	0.833380885	Social sciences
	Criminology	11	29	50871.70371	33143.4086	64098.34667	0.40237565	0.400384986		0.000972966	SC	0.014755176	0.000919415	0.013872447	0.729547642	0.713437268	Social sciences
	Geography	11	44	53263.91779	42326.99196	79032.48176	0.277108434	0.289274506		0.00170865	SC	0.025911929	0.001597841	0.024108772	0.872069411	0.910801099	Social sciences
	International relations	11	38	55958.87408	30523.02223	93574.79713	0.434409831	0.452492945		0.001263701	SC	0.019164202	0.001254203	0.018923851	0.712841016	0.691626179	Social sciences
	Political science and <br> government	11	720	55239.01433	36881.82482	91569.06668	0.384869431	0.375932408		0.024714575	SC	0.374800088	0.024438086	0.368730251	0.777429089	0.784790519	Social sciences
	Sociology	11	575	40732.55875	30037.38049	59786.03018	0.285010244	0.275360582		0.019566593	SC	0.296730201	0.019694118	0.297151631	0.669687121	0.652029459	Social sciences
	Miscellaneous social <br> sciences	11	8	102179.7607	36881.82482	132573.6344	0.552166934	0.479108635		0.000225003	SC	0.003412203	0.000211787	0.003195514	1	0.908507223	Social sciences
	General agriculture	11	59	63225.98541	33026.39899	81753.74121	0.282847587	0.280834915		0.00759871	SD	0.176796047	0.006373346	0.163486893	0.794354839	0.715719064	Agriculture and natural resources
	Agricultural economics	11	11	82565.99746	64279.75184	317394.9872	0.25310559	0.25310559		0.001169032	SD	0.027199392	0.000973538	0.024972856	0.940993789	0.940993789	Agriculture and natural resources
	Animal sciences	11	74	46741.80541	30523.02223	61941.93946	0.305355108	0.297317163		0.009559199	SD	0.222409934	0.008226695	0.211028385	0.732818817	0.708127611	Agriculture and natural resources
	Plant science and agronomy	11	48	55043.99831	40697.36297	79352.36733	0.153722795	0.137528182		0.007923643	SD	0.184356126	0.007375606	0.189196526	0.824144292	0.868041237	Agriculture and natural resources
	Miscellaneous agriculture	11	60	59786.03018	35352.96917	88070.39729	0.149481993	0.13268136		0.011038642	SD	0.256831524	0.010356687	0.265666201	0.795796234	0.81269528	Agriculture and natural resources
	Forestry	11	5	63225.98541	63225.98541	63225.98541	0.71559633	0.688235294		0.000593593	SD	0.013810871	0.00051398	0.013184427	0.914705882	0.819571865	Agriculture and natural resources
	Natural resources management	11	37	42150.65694	24305.16631	61941.93946	0.219381443	0.18338504		0.004402024	SD	0.10242007	0.004385454	0.112494183	0.648741813	0.68371134	Agriculture and natural resources
	Architecture	11	18	41306.71176	28182.92385	71557.1978	0.139611459	0.105947027		0.005512967	SD	0.080108676	0.006049841	0.094800426	0.652673663	0.717155087	Architecture and engineering
	General engineering	11	21	75004.2924	57993.74223	89110.89545	0.310936052	0.228231293		0.003917347	SD	0.056922793	0.004444411	0.069643492	0.990476191	0.855885079	Architecture and engineering
	Biomedical engineering	11	8	49553.55157	48051.74891	80099.6813	0.182038835	0.3639399		0.00149578	SD	0.021735117	0.001811022	0.028378538	0.687813022	1	Architecture and engineering
	Chemical engineering	11	8	92912.90919	35444.10898	113792.3695	0.302295918	0.408008658		0.00142317	SD	0.020680014	0.001396815	0.021887955	0.753246753	0.887755102	Architecture and engineering
	Civil engineering	11	54	72709.88322	51924.67347	99079.19696	0.225848946	0.209277092		0.012401908	SD	0.180211548	0.011145796	0.174653559	0.921605859	0.994584309	Architecture and engineering
	Electrical engineering	11	54	67103.76775	49715.1129	96946.51096	0.158392102	0.208587331		0.012870247	SD	0.187016961	0.011407321	0.178751629	0.929366552	0.899576869	Architecture and engineering
	Environmental engineering	11	5	80099.6813	50062.30081	110087.9966	0.429577465	0.429577465		0.001031072	SD	0.014982459	0.000858648	0.013454933	1	1	Architecture and engineering
	Industrial and manufacturing <br> engineering	11	15	70087.22114	62972.47634	87751.0809	0.148864186	0.140961098		0.003755788	SD	0.054575189	0.003303074	0.051758854	0.918077803	0.969550508	Architecture and engineering
	Mechanical engineering	11	48	76091.31114	55958.87408	97831.68575	0.152050919	0.140775904		0.010267153	SD	0.149191528	0.009235002	0.144711595	0.972172205	0.849186704	Architecture and engineering
	Miscellaneous engineering	11	5	79359.85779	47337.83855	79359.85779	0.153046062	0.153046062		0.001221675	SD	0.017752104	0.001017377	0.015942201	0.846953938	0.846953938	Architecture and engineering
	Industrial production technologies	11	18	47419.48906	44494.95984	71220.38519	0.132886656	0.13098514		0.003251144	SD	0.047242225	0.002746767	0.043041573	0.977435333	0.944723618	Architecture and engineering
	Miscellaneous engineering <br> technologies	11	25	56343.79462	50871.70371	65080.99106	0.07154047	0.07154047		0.006952475	SD	0.101026087	0.005789828	0.090726045	1	0.98537859	Architecture and engineering
	Fine arts	11	29	49539.59848	35711.936	80099.6813	0.095217763	0.0877262		0.008502713	SD	0.346808826	0.007685505	0.309245742	0.762981904	0.786293766	Arts
	Drama and theater arts	11	6	44767.09926	20348.68148	55239.01433	0.560307018	0.460487225		0.001655524	SD	0.067525544	0.002544199	0.102372263	0.553773024	0.73245614	Arts
	Music	11	17	32557.89037	22827.39334	40732.55875	0.271062271	0.201155284		0.003964544	SD	0.161705909	0.004448946	0.179014599	0.38090384	0.476190476	Arts
	Visual and performing arts	11	5	13016.19821	13016.19821	44854.07964	0	0		0.001081899	SD	0.044128536	0.001014354	0.040815085	0.509687034	0.447986577	Arts
	Commercial art and <br> graphic design	11	32	39229.89499	32666.75913	45654.78668	0	0		0.00848456	SD	0.346068414	0.008270535	0.332785888	0.721074758	0.644201968	Arts
	Environmental science	11	6	47419.48906	45056.07073	52688.32118	0.255574614	0.255574614		0.001058301	SD	0.021107129	0.000881324	0.017324894	1	1	Biology and life sciences
	Biology	11	168	59010.91972	38667.31003	98074.73747	0.600249469	0.595274087		0.03929328	SD	0.783679085	0.038001225	0.747020891	0.842429788	0.787489606	Biology and life sciences
	Biochemical sciences	11	6	46801.96741	30491.93591	345635.3869	0.548488008	0.548488008		0.001740842	SD	0.03471996	0.001449725	0.02849841	0.895724713	0.553701773	Biology and life sciences
	Ecology	11	5	35043.61057	27175.46826	36329.03888	0	0		0.000604484	SD	0.012056044	0.000503398	0.009895694	0.630630631	0.630630631	Biology and life sciences
	Microbiology	11	9	69548.58395	45275.8163	319000.9882	0.774054054	0.774054054		0.001679122	SD	0.033489012	0.001398327	0.027488039	0.954594595	0.84972973	Biology and life sciences
	Zoology	11	11	79263.35756	71557.1978	100180.0769	0.680428135	0.726081258		0.00237437	SD	0.047355273	0.002306861	0.045347835	0.81716907	0.953363914	Biology and life sciences
	Miscellaneous biology	11	16	43480.74922	39772.09032	61941.93946	0.425336927	0.445949214		0.003367321	SD	0.067159046	0.006250898	0.122878964	0.626118501	0.789757412	Biology and life sciences
	General business	11	203	59011.1763	36329.03888	89171.27726	0.12367712	0.112076039		0.046483555	SD	0.200596926	0.044214329	0.200779834	0.83636488	0.801265279	Business
	Accounting	11	188	49553.55157	34481.01296	76307.55556	0.103160127	0.11126177		0.042794931	SD	0.184678898	0.040135751	0.182258773	0.747419962	0.750074231	Business
	Business management and <br> administration	11	452	47505.55233	33035.70104	71220.38519	0.134300727	0.139955554		0.09707506	SD	0.41892146	0.092513284	0.420108188	0.748210726	0.732127831	Business
	Business economics	11	28	55068.53089	30970.96973	88382.42293	0.154954322	0.15376569		0.005166251	SD	0.02229464	0.004335568	0.019688066	0.826359833	0.705200281	Business
	Marketing and <br> marketing research	11	58	46236.95858	38667.31003	75362.69301	0.179466342	0.175716901		0.01340212	SD	0.057836026	0.012388417	0.056256522	0.875167785	0.83692266	Business
	Finance	11	50	53924.00593	39476.44208	86961.49844	0.143717608	0.154153767		0.012959195	SD	0.055924609	0.011718732	0.053215443	0.910474716	0.834850819	Business
	Human resources and <br> personnel management	11	13	30037.38049	26344.16059	80099.6813	0.247586207	0.223676013		0.002632138	SD	0.011358829	0.002426286	0.011017903	0.480373832	0.336551724	Business
	Hospitality management	11	21	45056.07073	30970.96973	100124.6016	0.218490305	0.183164006		0.005242493	SD	0.022623655	0.005207822	0.02364902	0.752975327	0.698060942	Business
	Management information systems <br> and statistics	11	16	69569.19875	46400.77204	77334.62006	0.084395871	0.078664403		0.002989746	SD	0.012902063	0.002671182	0.012129991	0.793435201	0.833636916	Business
	Miscellaneous business and <br> medical administration	11	11	51741.35841	30970.96973	93906.32436	0	0.102076125		0.002085742	SD	0.009000893	0.003495061	0.015871272	0.637975779	0.694516971	Business
	Communications and <br> mass media	11	86	43749.66519	33168.35082	62063.47852	0.272899975	0.267130704		0.021977444	SD	0.651719869	0.019546338	0.646791056	0.772235112	0.718344759	Communications and journalism
	Journalism	11	34	39229.89499	38045.65557	49345.5526	0.213513514	0.24969676		0.009403086	SD	0.278839425	0.008724046	0.288679906	0.907468376	0.832818533	Communications and journalism
	Advertising and <br> public relations	11	9	52842.23838	39772.09032	63225.98541	0.252713178	0.252713178		0.002341695	SD	0.069440706	0.001950099	0.064529038	0.956589147	0.813178295	Communications and journalism
	Computer and information <br> systems	11	34	55068.53089	36132.79802	64006.67077	0.187258687	0.214631895		0.007522469	SD	0.214481652	0.006550215	0.19132777	0.789291484	0.781370656	"Computers, statistics, and mathematics"
	Computer science	11	58	67441.05111	55849.62045	80377.29186	0.132228361	0.173058434		0.014785354	SD	0.421562031	0.014151065	0.413343931	0.94359577	0.942664211	"Computers, statistics, and mathematics"
	Miscellaneous computer	11	17	42732.23112	29505.58815	61941.93946	0.112468408	0.103408211		0.004309445	SD	0.122871487	0.003903221	0.114010686	0.688613478	0.699241786	"Computers, statistics, and mathematics"
	Mathematics	11	34	47208.94104	36457.74946	86961.49844	0.2425989	0.286622807		0.006928876	SD	0.197557062	0.006893372	0.201351172	0.798026316	0.750851454	"Computers, statistics, and mathematics"
	General education	11	162	38045.65557	29723.75909	49553.55157	0.318590047	0.351366861		0.026882296	SD	0.176360605	0.028976349	0.168787369	0.67466611	0.6262408	Education
	Elementary education	11	321	38667.31003	32475.959	45784.53334	0.322049013	0.302718623		0.054962669	SD	0.36058116	0.066726631	0.388682934	0.694381513	0.664674021	Education
	Mathematics teacher <br> education	11	16	59786.03018	36659.30287	105440.8169	0.554748941	0.538393253		0.003000637	SD	0.019685602	0.00340587	0.019839208	0.924988904	0.874168179	Education
	Physical and health <br> education teaching	11	49	53833.03035	35228.15892	61941.93946	0.40825252	0.459546405		0.009546492	SD	0.062629511	0.009398266	0.054744943	0.711436384	0.776003042	Education
	Early childhood education	11	22	33035.70104	26421.11919	42326.99196	0.18398706	0.168809759		0.004489157	SD	0.029450994	0.004584999	0.026707643	0.687108474	0.41649818	Education
	Science and computer <br> teacher education	11	23	40262.26065	31612.99271	48438.71851	0.349883991	0.351206434		0.003911901	SD	0.025663928	0.00394706	0.022991643	0.81463041	0.55638051	Education
	Secondary teacher education	11	47	50871.70371	44567.76795	57611.99272	0.473816086	0.469131169		0.007244733	SD	0.047528879	0.008055873	0.046925495	0.759241884	0.834627913	Education
	Special needs education	11	40	48059.80878	36881.82482	61076.00699	0.460512386	0.462977041		0.008573508	SD	0.056246278	0.00994248	0.05791499	0.745172571	0.805420284	Education
	Social science or history <br> teacher education	11	24	39229.89499	33041.11854	46456.45459	0.252404947	0.274169184		0.003962729	SD	0.02599738	0.004002993	0.023317454	0.72847432	0.724690793	Education
	Teacher education: multiple <br> levels	11	11	36881.82482	32719.26379	45056.07073	0.229457364	0.297660819		0.001170848	SD	0.007681315	0.002585015	0.015057721	0.683040936	0.63255814	Education
	Language and drama <br> education	11	34	43480.74922	29166.19957	48438.71851	0.501622161	0.467486122		0.007273777	SD	0.047719424	0.007625037	0.044415875	0.714908803	0.735712503	Education
	Art and music education	11	50	38667.31003	30037.38049	53263.91779	0.325447316	0.384268311		0.009130796	SD	0.059902346	0.010051322	0.058548999	0.744924049	0.6055666	Education
	Miscellaneous education	11	70	46400.77204	32610.56192	54795.85402	0.367977528	0.372800587		0.012278469	SD	0.080552578	0.012371789	0.072065726	0.746945259	0.718214075	Education
	Nutrition sciences	11	6	52842.23838	42326.99196	115223.9854	0.262081784	0.262081784		0.000976614	SD	0.008480454	0.000813297	0.007110665	0.888475836	0.888475836	Health
	Communication disorders <br> sciences and services	11	32	47819.40149	41306.71176	59011.1763	0.671693371	0.652384973		0.005777996	SD	0.050173392	0.007162455	0.06262143	0.863444491	0.900722589	Health
	Health and medical <br> administrative services	11	25	45600.0281	38667.31003	63225.98541	0.196702454	0.190684134		0.004734218	SD	0.04110971	0.004154164	0.036319901	0.790029112	0.78297546	Health
	Nursing	11	295	54350.93653	42326.99196	73763.64965	0.151995377	0.158598906		0.059678734	SD	0.518221942	0.05886728	0.514677311	0.832259059	0.910268889	Health
	Pharmacy and pharmaceutical <br> sciences and administration	11	39	120786.7819	110478.0287	141312.435	0.747217293	0.742675847		0.011252843	SD	0.097714376	0.011197194	0.097897199	0.937356555	0.994676561	Health
	Treatment therapy <br> professions	11	49	55239.01433	36132.79802	77334.62006	0.33129771	0.348229342		0.013079002	SD	0.113571879	0.01255017	0.109726279	0.81245483	0.820124913	Health
	Miscellaneous health <br> medical professions	11	105	51618.28288	40049.84065	63225.98541	0.306628517	0.29594842		0.01903308	SD	0.165274275	0.018991542	0.166043272	0.82567858	0.900810682	Health
	Area ethnic and <br> civilization studies	11	5	32557.89037	24418.41778	43359.35762	0	0.224025974		0.000448371	SD	0.008491474	0.00093121	0.016280791	0.224025974	0.441295547	Humanities and liberal arts
	"French, german, latin and other <br> common foreign language stud"	11	13	35043.61057	23744.41013	42326.99196	0.467143496	0.470061941		0.004060753	SD	0.076904566	0.004393013	0.076805159	0.578802478	0.631202503	Humanities and liberal arts
	English language and literature	11	78	38667.31003	27619.50717	55239.01433	0.302490204	0.325912372		0.014360581	SD	0.271967822	0.014870636	0.259990485	0.666056725	0.655669321	Humanities and liberal arts
	Composition and speech	11	6	55239.01433	33026.39899	66286.8172	0	0.070133964		0.001472182	SD	0.027880913	0.001918353	0.033539486	0.509062254	0.689272503	Humanities and liberal arts
	Liberal arts	11	30	50062.30081	35448.33491	70087.22114	0.32440678	0.315442561		0.005355039	SD	0.101416392	0.00642172	0.112274025	0.697269303	0.773220339	Humanities and liberal arts
	Multi/interdisciplinary studies	11	5	45056.07073	43153.7033	66286.8172	0.521428571	0.521428571		0.00101655	SD	0.019251925	0.000846554	0.014800719	0.7625	0.7625	Humanities and liberal arts
	Philosophy and religious studies	11	13	19886.04516	6522.112383	45784.53334	0.624641834	0.592822636		0.001900585	SD	0.035994224	0.00219046	0.03829686	0.477570738	0.35530086	Humanities and liberal arts
	Theology and religious vocations	11	44	32557.89037	20825.91714	54350.93653	0.517161993	0.481386612		0.008673348	SD	0.164260176	0.008852541	0.154773232	0.516051913	0.490581833	Humanities and liberal arts
	History	11	60	46801.96741	30559.22628	70087.22114	0.358583936	0.367077017		0.014306123	SD	0.270936469	0.014858542	0.259779046	0.769762946	0.705621114	Humanities and liberal arts
	Family and consumer sciences	11	59	38530.79882	29505.45986	49843.15183	0.094421316	0.095030738		0.010900681	SD	0.317305152	0.011803388	0.334791184	0.651255123	0.57235637	"Industrial arts, consumer <br> services, and recreation"
	"Physical fitness, parks, <br> recreation, and leisure"	11	53	43749.66519	32610.56192	68494.81753	0.255575221	0.245256696		0.015384392	SD	0.447820344	0.016253845	0.461023926	0.680989583	0.681651917	"Industrial arts, consumer <br> services, and recreation"
	Miscellaneous industrial <br> arts and consumer services	11	23	55043.99831	40697.36297	81394.72593	0.131417501	0.135364322		0.005621883	SD	0.163645971	0.004813267	0.136523454	0.903266332	0.893122377	"Industrial arts, consumer <br> services, and recreation"
	Transportation sciences <br> and technologies	11	7	69601.15806	25031.15041	87277.64264	0.096439169	0.082382763		0.002446981	SD	0.071228534	0.00238547	0.067661436	0.629277567	0.736646884	"Industrial arts, consumer <br> services, and recreation"
	Pre-law and legal studies	11	11	28451.69344	26514.72688	50062.30081	0.276505513	0.270989194		0.0021402	SD	0.07477169	0.00181858	0.069634175	0.451371571	0.460559796	Law and public policy
	Criminal justice and <br> fire protection	11	110	42732.23112	35610.1926	56780.11117	0.301426957	0.29769821		0.025696927	SD	0.897767631	0.023643056	0.905302153	0.802493606	0.766035603	Law and public policy
	Multidisciplinary or <br> general science	11	54	34774.29198	26032.39642	48610.33261	0.153652726	0.187696453		0.013716161	SD	0.50629858	0.013466263	0.479750108	0.581836551	0.501058761	Physical sciences
	Chemistry	11	32	86481.8963	32610.56192	307128.9197	0.726527901	0.698616094		0.008197748	SD	0.302599839	0.008848006	0.315219733	0.682726807	0.735606732	Physical sciences
	Geology and earth science	11	7	45737.90387	42393.73049	45737.90387	0.358391608	0.290780142		0.001038333	SD	0.038327526	0.001065752	0.037968548	0.672340426	0.828671329	Physical sciences
	Physics	11	8	91569.06668	77324.98964	91569.06668	0.096456693	0.276781386		0.002766468	SD	0.102117395	0.003118646	0.111105127	0.844886088	1	Physical sciences
	Psychology	11	156	39993.04638	29723.75909	55239.01433	0.425556049	0.425927363		0.036808179	SD	0.682176019	0.038959645	0.678049936	0.590214186	0.577649554	Psychology and social work
	Human services and <br> community organization	11	35	41833.43872	29036.13447	47419.48906	0.114898012	0.093613645		0.007030531	SD	0.130298749	0.007622013	0.132652793	0.579135264	0.680867545	Psychology and social work
	Social work	11	50	37562.52975	32557.89037	43749.66519	0.251497006	0.270773226		0.00970079	SD	0.179787377	0.010479135	0.182377858	0.683064051	0.674026946	Psychology and social work
	Interdisciplinary social <br> sciences	11	5	77334.62006	51423.80147	77334.62006	0.676674365	0.480327869		0.000786011	SD	0.016170594	0.00092214	0.019762846	0.921311475	0.930715935	Social sciences
	General social sciences	11	12	44191.21147	32106.57195	62172.21899	0.145617667	0.134566327		0.002630323	SD	0.054113605	0.002370353	0.050800233	0.883928571	0.592822636	Social sciences
	Economics	11	46	46456.45459	34042.36455	52688.32118	0.293935003	0.269987807		0.008769557	SD	0.180416029	0.008678695	0.185997538	0.805434593	0.732767543	Social sciences
	Anthropology and <br> archeology	11	9	40262.26065	39048.59463	41651.83428	0.866983373	0.801749271		0.001528455	SD	0.031444897	0.001555544	0.033337653	0.869776482	0.909738717	Social sciences
	Geography	11	16	61046.04445	28488.15408	68494.81753	0.562315996	0.503072871		0.003699515	SD	0.076110095	0.003443663	0.07380289	0.666374012	0.709519136	Social sciences
	Political science and <br> government	11	50	47310.68445	38667.31003	86961.49844	0.379499695	0.352782644		0.011900894	SD	0.244836987	0.011218358	0.240426359	0.821587387	0.799420378	Social sciences
	Sociology	11	93	36881.82482	30970.96973	49715.1129	0.1847	0.181261323		0.018152675	SD	0.373454831	0.017522165	0.375526469	0.684927961	0.6453	Social sciences
	General agriculture	11	193	54350.93653	39229.89499	89570.146	0.251233815	0.239107907		0.004496928	TN	0.225488014	0.004701279	0.247994369	0.786393332	0.824304709	Agriculture and natural resources
	Agricultural economics	11	47	83700.44225	51618.28288	117106.7104	0.404657017	0.40647482		0.001244664	TN	0.062410809	0.001059932	0.055911864	0.863309353	0.884203902	Agriculture and natural resources
	Animal sciences	11	178	51002.2949	35100.43236	76229.83978	0.450899109	0.45060376		0.004660899	TN	0.233709954	0.004157333	0.21930099	0.793957304	0.783821635	Agriculture and natural resources
	Food science	11	18	68496.37777	33576.83897	77427.42432	0.528042959	0.417306915		0.000437604	TN	0.02194263	0.000523824	0.027631902	0.785685402	0.729713604	Agriculture and natural resources
	Plant science and agronomy	11	79	47828.82414	40219.69303	73255.25334	0.316899225	0.35137689		0.001684096	TN	0.084445085	0.001569141	0.082772799	0.805345572	0.804496124	Agriculture and natural resources
	Soil science	11	7	58553.35519	41294.62631	63047.08637	0.624288425	0.624288425		0.0001376	TN	0.006899622	0.000111628	0.0058884	1	1	Agriculture and natural resources
	Miscellaneous agriculture	11	137	54350.93653	38045.65557	76307.55556	0.142792827	0.151022028		0.003479682	TN	0.174480565	0.003202038	0.168908802	0.828272806	0.853980641	Agriculture and natural resources
	Forestry	11	63	51634.55475	36881.82482	90272.15723	0.317990162	0.325656305		0.001486182	TN	0.074521151	0.001315172	0.069375852	0.842647769	0.843815882	Agriculture and natural resources
	Natural resources management	11	102	56780.11117	38989.35767	85868.63736	0.159111412	0.178734686		0.002315436	TN	0.116102172	0.002316855	0.122215022	0.800329128	0.811795219	Agriculture and natural resources
	Architecture	11	182	63080.9126	41096.89052	94838.97812	0.353296075	0.320520899		0.004111283	TN	0.049624491	0.004033843	0.052976374	0.787649653	0.845865617	Architecture and engineering
	General engineering	11	430	77061.59763	50062.30081	108865.4459	0.325883243	0.319438088		0.013457885	TN	0.162440948	0.012032478	0.15802226	0.880928071	0.87765555	Architecture and engineering
	Aerospace engineering	11	42	99079.19696	63851.03804	142440.7704	0.421768708	0.409268565		0.001189833	TN	0.014361667	0.001138093	0.014946548	0.921645263	0.976958525	Architecture and engineering
	Architectural engineering	11	8	36645.6042	35090.4219	43749.66519	0.187904968	0.172149123		0.000120889	TN	0.001459173	0.000193177	0.002536991	0.559210526	0.85313175	Architecture and engineering
	Biomedical engineering	11	92	64006.67077	52906.57186	108537.9416	0.563435965	0.543013583		0.002179403	TN	0.026306086	0.002011626	0.026418642	0.843740129	0.912902839	Architecture and engineering
	Chemical engineering	11	250	101171.8345	72709.88322	130161.9821	0.459823699	0.470882485		0.006160919	TN	0.074364251	0.005674154	0.074518542	0.883492609	0.926555348	Architecture and engineering
	Civil engineering	11	358	80364.23753	56780.11117	108701.8731	0.405783857	0.402985862		0.008857039	TN	0.106907278	0.008030407	0.105463154	0.883018569	0.945875833	Architecture and engineering
	Electrical engineering	11	564	91569.06668	64279.75184	119572.0604	0.351256093	0.356723797		0.013927082	TN	0.168104304	0.012853057	0.168798907	0.888562953	0.918991376	Architecture and engineering
	"Engineering mechanics, <br> physics, and science"	11	22	103236.5658	86961.49844	172838.1547	0.75234192	0.708718948		0.000445959	TN	0.005382868	0.00043486	0.005711011	0.912810521	0.93618267	Architecture and engineering
	Environmental engineering	11	14	72265.59603	54941.44001	112289.7566	0.663129974	0.631332814		0.000295304	TN	0.003564416	0.000271761	0.003569034	0.832424006	0.809902741	Architecture and engineering
	Industrial and manufacturing <br> engineering	11	201	82858.5215	55239.01433	106132.0777	0.369771759	0.37158815		0.004781788	TN	0.057717702	0.004361312	0.057277019	0.883244293	0.905045321	Architecture and engineering
	Mechanical engineering	11	588	92801.54408	65221.12383	121525.8315	0.323407731	0.329280148		0.014704899	TN	0.177492807	0.013291306	0.174554427	0.92485936	0.952520464	Architecture and engineering
	Metallurgical engineering	11	12	72089.71317	41306.71176	120149.522	0.907990315	0.907990315		0.000323503	TN	0.003904785	0.000262441	0.003446636	1	1	Architecture and engineering
	Mining and mineral engineering	11	11	126451.9708	87751.0809	345635.3869	0.2265625	0.287581699		0.000267367	TN	0.003227199	0.000259264	0.003404909	0.828431373	0.93359375	Architecture and engineering
	Miscellaneous engineering	11	66	81753.74121	64098.34667	126451.9708	0.232209738	0.239132955		0.002021699	TN	0.024402543	0.001827345	0.023998487	0.924423322	0.952085755	Architecture and engineering
	Engineering technologies	11	55	68254.5579	48610.33261	96877.43702	0.206309672	0.270219649		0.001257981	TN	0.015184225	0.001244001	0.016337442	0.836540099	0.915110004	Architecture and engineering
	Engineering and industrial <br> management	11	41	79032.48176	62077.25301	140912.6357	0.164516129	0.138996139		0.000971293	TN	0.01172381	0.00093263	0.012248213	0.802634567	0.936827957	Architecture and engineering
	Industrial production technologies	11	126	66052.79797	43520.55329	86961.49844	0.175067001	0.173141768		0.003020145	TN	0.036454115	0.002889608	0.037949155	0.845477203	0.855018587	Architecture and engineering
	Mechanical engineering <br> related technologies	11	35	81394.72593	57448.5749	110087.9966	0.127589313	0.142401179		0.000869725	TN	0.010497852	0.000862731	0.011330223	0.784434078	0.909636746	Architecture and engineering
	Miscellaneous engineering <br> technologies	11	147	67395.16129	45784.53334	90112.14146	0.197653554	0.211660951		0.003783341	TN	0.04566613	0.003458548	0.045421038	0.876102401	0.858730159	Architecture and engineering
	Fine arts	11	252	41294.62631	27979.43704	56976.30815	0.199153738	0.210118319		0.0064792	TN	0.217284707	0.007268289	0.223226948	0.598997494	0.620390893	Arts
	Drama and theater arts	11	83	35043.61057	25422.89922	54795.85402	0.224003665	0.202241113		0.002279927	TN	0.076458999	0.002740912	0.084180122	0.561051005	0.514658727	Arts
	Music	11	407	45784.53334	30970.96973	66133.21482	0.314486283	0.345848113		0.010935135	TN	0.366717744	0.011644641	0.35763541	0.643947249	0.695327237	Arts
	Visual and performing arts	11	16	42052.33268	28488.15408	65080.99106	0.450970378	0.448657188		0.000511234	TN	0.017144608	0.000670401	0.020589651	0.496366509	0.653728294	Arts
	Commercial art and <br> graphic design	11	273	40697.36297	30037.38049	57957.15329	0.075563396	0.07955657		0.00725284	TN	0.243229281	0.007795714	0.239425441	0.606700359	0.64745482	Arts
	"Film, video, and <br> photographic arts"	11	48	37546.72561	26962.00297	52688.32118	0.122501484	0.128449096		0.001319339	TN	0.044244998	0.001335718	0.041023172	0.544084998	0.566000396	Arts
	Studio arts	11	48	33720.52555	18781.26487	46365.72264	0.390672016	0.389719985		0.001041267	TN	0.034919662	0.001104414	0.033919255	0.420406598	0.474924774	Arts
	Environmental science	11	88	61046.04445	44567.76795	95892.74454	0.337231734	0.348807538		0.002165565	TN	0.04340295	0.002158204	0.042971073	0.767199922	0.850856041	Biology and life sciences
	Biology	11	1312	65039.03643	42732.23112	114592.588	0.608946989	0.604654329		0.033694713	TN	0.675320394	0.034232384	0.681586417	0.797126469	0.84269541	Biology and life sciences
	Biochemical sciences	11	103	76307.55556	44035.19865	179140.292	0.757150396	0.707323407		0.002473924	TN	0.049583187	0.00244691	0.048719387	0.8033241	0.86585752	Biology and life sciences
	Botany	11	14	51198.58221	33026.39899	85868.63736	0.892045455	0.79389313		0.000321675	TN	0.006447123	0.000332976	0.00662975	0.680025445	0.653409091	Biology and life sciences
